#REFERENCE 3 39.9711520 -1.5822620
   #ID       X         Y         R       EPS       TAU       AMP       DMAG  TIME[days]  DTIME    PARITY
 23482  1462.211  -627.554  1591.189     0.007     0.007     1.000      0.00  -1408400.8  -645463.5    ++
 23480  -605.692   330.262   689.881     0.032     0.032     1.002      0.00  -961750.0  -198812.8    ++
 23478   121.799   617.661   629.556     0.043     0.043     1.006      0.01  -888956.1       0.0    ++
 23476  1205.563   107.104  1210.311     0.011     0.011     1.000      0.00  -1258708.2  -369752.1    ++
 23471   759.780  1112.548  1347.230     0.010     0.010     1.000      0.00  -1302362.1  -413406.0    ++
 23470   175.903   218.887   280.808     0.159     0.161     1.046      0.05  -504754.8  384201.3    ++
 23469    11.395  1443.207  1443.252     0.009     0.009     1.000      0.00  -1336610.5       0.0    ++
 23468   529.019  -721.659   894.792     0.019     0.019     1.001      0.00  -1105785.3  230825.3    ++
 23465  1644.537   105.258  1647.902     0.006     0.006     1.000      0.00  -1424219.4  -87608.8    ++
 23464  -362.829  1105.745  1163.752     0.013     0.013     1.001      0.00  -1221457.5  115153.0    ++
 23462   617.903   845.786  1047.453     0.016     0.016     1.001      0.00  -1166313.3  170297.2    ++
 23461  1783.136   241.571  1799.425     0.005     0.005     1.000      0.00  -1471178.9  -134568.4    ++
 23459   601.978   857.119  1047.392     0.016     0.016     1.001      0.00  -1165952.3       0.0    ++
 23457  -536.562   547.531   766.609     0.027     0.027     1.002      0.00  -1008400.0  157552.4    ++
 23455   -57.901   985.048   986.748     0.018     0.018     1.001      0.00  -1129157.7   36794.6    ++
 23453   261.823   797.762   839.628     0.025     0.025     1.002      0.00  -1042727.0  123225.3    ++
 23452  -251.576  1761.046  1778.924     0.006     0.006     1.000      0.00  -1452848.7  -286896.4    ++
 23449    50.710  -770.215   771.882     0.026     0.026     1.003      0.00  -1027230.6       0.0    ++
 23448  1050.589   235.701  1076.704     0.014     0.014     1.000      0.00  -1194880.3  -167649.6    ++
 23446   531.334  -458.946   702.102     0.030     0.030     1.002      0.00  -984016.6   43214.0    ++
 23444   901.758   924.919  1291.760     0.010     0.010     1.000      0.00  -1282111.4  -254880.8    ++
 23443  -696.388  1637.167  1779.121     0.006     0.006     1.000      0.00  -1455093.7  -427863.1    ++
 23442  -180.651  -383.244   423.687     0.073     0.073     1.013      0.01  -736727.3  290503.3    ++
 23439   805.184  -450.809   922.795     0.018     0.018     1.001      0.00  -1122201.8       0.0    ++
 23438    76.262   435.160   441.792     0.082     0.082     1.017      0.02  -706625.1  415576.7    ++
 23437  1476.845  1218.731  1914.779     0.005     0.005     1.000      0.00  -1498814.6  -376612.8    ++
 23435  -133.052  1667.275  1672.576     0.007     0.007     1.000      0.00  -1418379.4  -296177.6    ++
 23433   122.190  1450.367  1455.505     0.009     0.009     1.000      0.00  -1341136.7  -218935.0    ++
 23430  1394.750   950.837  1688.022     0.006     0.006     1.000      0.00  -1430834.5  -308632.7    ++
 23429  -496.963  -144.336   517.499     0.050     0.050     1.004      0.00  -832794.6       0.0    ++
 23427   -83.480   760.884   765.450     0.030     0.030     1.003      0.00  -993255.5  -160460.9    ++
 23423   -14.381  -344.480   344.780     0.102     0.103     1.025      0.03  -643868.9  188925.7    ++
 23421  -445.709  -407.284   603.768     0.039     0.039     1.004      0.00  -907244.4  -74449.8    ++
 23420   138.277   803.978   815.783     0.026     0.026     1.003      0.00  -1026219.2  -193424.6    ++
 23417  1033.632   387.319  1103.817     0.014     0.014     1.000      0.00  -1205628.6       0.0    ++
 23415   347.539    61.772   352.986     0.096     0.097     1.014      0.01  -642647.4  562981.2    ++
 23411   372.850   320.629   491.752     0.061     0.061     1.007      0.01  -779138.1  426490.4    ++
 23410  -675.370  -604.217   906.202     0.019     0.019     1.001      0.00  -1111189.1   94439.5    ++
 23409  -644.088   -93.644   650.859     0.034     0.034     1.002      0.00  -943586.0       0.0    ++
 23407   395.742   588.219   708.953     0.033     0.033     1.003      0.00  -957857.2  -14271.2    ++
 23404   291.023  -510.098   587.277     0.041     0.041     1.004      0.00  -894584.3   49001.7    ++
 23400  -379.620  1786.021  1825.920     0.005     0.005     1.000      0.00  -1467740.5  -524154.5    ++
 23398   804.783  -524.877   960.819     0.017     0.017     1.001      0.00  -1143119.1       0.0    ++
 23394  1531.546   352.500  1571.589     0.007     0.007     1.000      0.00  -1396847.2  -253728.1    ++
 23392   606.561   568.372   831.242     0.024     0.024     1.002      0.00  -1047086.9   96032.2    ++
 23391   982.033   555.955  1128.484     0.013     0.013     1.001      0.00  -1214467.0  -71347.9    ++
 23390   813.232   217.892   841.916     0.022     0.022     1.001      0.00  -1065553.5   77565.5    ++
 23389  -229.105   779.952   812.905     0.026     0.026     1.002      0.00  -1027869.6       0.0    ++
 23388   423.357  -482.032   641.550     0.035     0.035     1.003      0.00  -938990.6   88879.0    ++
 23386  1531.863  1616.637  2227.132     0.004     0.004     1.000      0.00  -1580961.6  -553092.1    ++
 23383   782.546   667.429  1028.514     0.016     0.016     1.001      0.00  -1161109.6  -133240.0    ++
 23382  1369.557  -666.748  1523.233     0.007     0.007     1.000      0.00  -1385159.7  -357290.1    ++
 23378  -704.656  -803.053  1068.380     0.014     0.014     1.001      0.00  -1195948.2       0.0    ++
 23372  1470.143  -458.410  1539.954     0.007     0.007     1.000      0.00  -1390461.9  -194513.7    ++
 23371   796.777   194.286   820.123     0.023     0.023     1.001      0.00  -1052488.5  143459.6    ++
 23369   199.528  1646.540  1658.585     0.007     0.007     1.000      0.00  -1413289.3       0.0    ++
 23368  -251.654  1632.891  1652.169     0.007     0.007     1.000      0.00  -1412010.8    1278.6    ++
 23367  1375.878  -624.800  1511.098     0.007     0.007     1.000      0.00  -1380812.8   32476.5    ++
 23365  1442.814  -262.854  1466.563     0.008     0.008     1.000      0.00  -1363621.2   49668.1    ++
 23364  1162.269  -556.088  1288.450     0.010     0.010     1.000      0.00  -1296124.4  117164.9    ++
 23363  1553.166   965.441  1828.770     0.005     0.005     1.000      0.00  -1475208.0  -61918.7    ++
 23360  -244.595  -764.493   802.669     0.025     0.025     1.002      0.00  -1046777.8  366511.5    ++
 23359   -98.189  1532.002  1535.145     0.008     0.008     1.000      0.00  -1370924.9       0.0    ++
 23358  -507.069  -172.841   535.718     0.047     0.047     1.004      0.00  -849638.2  521286.7    ++
 23357  1713.552   911.378  1940.843     0.005     0.005     1.000      0.00  -1508621.2  -137696.3    ++
 23356   166.178  1156.746  1168.621     0.013     0.013     1.001      0.00  -1220676.4  150248.5    ++
 23355  -715.431  1654.751  1802.788     0.006     0.006     1.000      0.00  -1462451.0  -91526.1    ++
 23354   636.228  -550.493   841.325     0.022     0.022     1.001      0.00  -1075084.2  295840.7    ++
 23353  1701.210   713.082  1844.614     0.005     0.005     1.000      0.00  -1481855.7  -110930.8    ++
 23350  1325.089   827.884  1562.451     0.007     0.007     1.000      0.00  -1389227.1  -18302.2    ++
 23348   420.559  -749.525   859.451     0.021     0.021     1.001      0.00  -1084510.7       0.0    ++
 23347  1613.681   378.726  1657.529     0.006     0.006     1.000      0.00  -1425605.0  -341094.3    ++
 23346   241.717   676.952   718.812     0.033     0.033     1.004      0.00  -960330.3  124180.4    ++
 23344  1052.848  1334.705  1699.978     0.006     0.006     1.000      0.00  -1430761.9  -346251.2    ++
 23343  -514.590  1015.018  1138.009     0.013     0.013     1.001      0.00  -1211661.2  -127150.5    ++
 23341   481.429   901.349  1021.863     0.017     0.017     1.001      0.00  -1150657.3  -66146.7    ++
 23338   -46.286   935.110   936.255     0.020     0.020     1.002      0.00  -1100702.4       0.0    ++
 23337  -252.961   181.332   311.241     0.122     0.123     1.023      0.02  -573640.1  527062.3    ++
 23334  1026.841   834.562  1323.214     0.010     0.010     1.000      0.00  -1297075.6  -196373.2    ++
 23333    51.552  1247.117  1248.182     0.012     0.012     1.001      0.00  -1256744.1  -156041.6    ++
 23331   543.508    -3.641   543.521     0.047     0.047     1.004      0.00  -851443.9  249258.5    ++
 23330   548.554   997.820  1138.664     0.014     0.014     1.001      0.00  -1209434.2  -108731.8    ++
 23329   548.116   -62.477   551.665     0.045     0.045     1.003      0.00  -860857.2       0.0    ++
 23326   244.743  -657.172   701.266     0.031     0.031     1.003      0.00  -980777.5  -119920.4    ++
 23325  -681.129   622.275   922.585     0.019     0.019     1.001      0.00  -1106718.0  -245860.8    ++
 23324  1162.182  1293.146  1738.647     0.006     0.006     1.000      0.00  -1443913.9  -583056.7    ++
 23323   -60.181  1707.659  1708.720     0.006     0.006     1.000      0.00  -1430027.9  -569170.8    ++
 23322  -378.904   297.505   481.744     0.061     0.061     1.006      0.01  -777377.2   83480.0    ++
 23313   790.390    45.198   791.681     0.024     0.024     1.001      0.00  -1037977.2       0.0    ++
 23311   713.093  1767.673  1906.088     0.005     0.005     1.000      0.00  -1491374.8  -453397.6    ++
 23309  1598.355  1283.623  2049.982     0.004     0.004     1.000      0.00  -1536560.3       0.0    ++
 23308  -301.911  1730.446  1756.586     0.006     0.006     1.000      0.00  -1446044.5   90515.7    ++
 23307  1034.844   170.828  1048.849     0.015     0.015     1.001      0.00  -1182017.4  354542.9    ++
 23305  -580.990   487.482   758.411     0.028     0.028     1.002      0.00  -1005326.8  531233.4    ++
 23303  1524.987  1662.693  2256.133     0.004     0.004     1.000      0.00  -1587977.2  -51416.9    ++
 27514  -148.142  1357.040  1365.102     0.010     0.010     1.001      0.00  -1306523.5       0.0    ++
 27512  1514.542  1060.892  1849.142     0.005     0.005     1.000      0.00  -1480589.7  -174066.2    ++
 27511  1603.858   135.082  1609.537     0.007     0.007     1.000      0.00  -1411288.6  -104765.1    ++
 27510  1060.525   400.421  1133.601     0.013     0.013     1.000      0.00  -1219691.6   86831.9    ++
 27509   -65.201  1659.427  1660.708     0.007     0.007     1.000      0.00  -1414248.9       0.0    ++
 27508  1190.388   938.570  1515.894     0.008     0.008     1.000      0.00  -1371140.4   43108.5    ++
 27507    25.606  -264.271   265.509     0.152     0.153     1.048      0.05  -534483.2  879765.7    ++
 27504  1239.251  -521.033  1344.328     0.009     0.009     1.000      0.00  -1318424.9   95824.0    ++
 27501   -47.023   717.530   719.069     0.034     0.034     1.004      0.00  -959529.9  454718.9    ++
 27499   607.978  -740.663   958.238     0.017     0.017     1.001      0.00  -1141196.1       0.0    ++
 27498   645.526   262.289   696.777     0.032     0.032     1.002      0.00  -965258.9  175937.2    ++
 27497   670.291  1587.912  1723.588     0.006     0.006     1.000      0.00  -1435707.0  -294510.9    ++
 27496   726.703    33.465   727.473     0.029     0.029     1.002      0.00  -995100.7  146095.4    ++
 27494   110.293  -749.694   757.764     0.028     0.028     1.003      0.00  -1018228.1  122968.0    ++
 27492   196.546   706.807   733.626     0.033     0.033     1.004      0.00  -970226.5  170969.6    ++
 27490   198.991   248.028   317.986     0.133     0.135     1.033      0.04  -561106.4  580089.8    ++
 27489   283.991   862.620   908.165     0.022     0.022     1.002      0.00  -1084812.9       0.0    ++
 27487   704.928  1067.909  1279.591     0.011     0.011     1.001      0.00  -1274016.7  -189203.8    ++
 27483   311.629   513.630   600.773     0.046     0.046     1.006      0.01  -870346.9  214466.0    ++
 27479  1116.385  -589.015  1262.241     0.010     0.010     1.000      0.00  -1285348.6       0.0    ++
 27477   494.571  1476.322  1556.961     0.008     0.008     1.000      0.00  -1379006.8  -93658.2    ++
 27476  1375.128   852.344  1617.858     0.007     0.007     1.000      0.00  -1408240.4  -122891.8    ++
 27474  1694.301  1189.374  2070.089     0.004     0.004     1.000      0.00  -1542651.7  -257303.1    ++
 27473   671.500  1627.287  1760.391     0.006     0.006     1.000      0.00  -1447340.6  -161992.0    ++
 27470  1449.765   693.223  1606.978     0.007     0.007     1.000      0.00  -1406065.5  -120716.9    ++
 27469   -45.311  1252.394  1253.214     0.012     0.012     1.001      0.00  -1259193.0       0.0    ++
 27468  -545.411  -334.548   639.840     0.036     0.036     1.003      0.00  -936309.8  322883.3    ++
 27467   951.377   868.623  1288.264     0.011     0.011     1.000      0.00  -1281587.0  -22394.0    ++
 27465   -22.707   499.600   500.115     0.067     0.067     1.012      0.01  -769976.6  489216.4    ++
 27464   755.783  -268.285   801.988     0.024     0.024     1.001      0.00  -1049648.1  209544.9    ++
 27463   280.354  1652.736  1676.345     0.007     0.007     1.000      0.00  -1419226.3  -160033.3    ++
 27461  -390.739  -433.743   583.789     0.043     0.043     1.004      0.00  -890213.6  368979.5    ++
 27458  -162.838  -351.933   387.779     0.086     0.086     1.017      0.02  -696229.5       0.0    ++
 27456  -123.506  1130.470  1137.197     0.014     0.014     1.001      0.00  -1206574.5  -510345.0    ++
 27454   666.790    84.680   672.146     0.033     0.033     1.002      0.00  -953516.3  -257286.8    ++
 27446   369.187  1193.549  1249.343     0.012     0.012     1.001      0.00  -1257863.9       0.0    ++
 27445   873.651  -471.949   992.976     0.016     0.016     1.001      0.00  -1159918.7   97945.2    ++
 27444  -283.892  -158.356   325.071     0.107     0.108     1.019      0.02  -620754.7  637109.2    ++
 27443  1545.781  1335.503  2042.794     0.004     0.004     1.000      0.00  -1534211.4  -276347.4    ++
 27442   745.620   -18.258   745.844     0.028     0.028     1.001      0.00  -1008998.7  248865.3    ++
 27440  1638.911   398.902  1686.757     0.006     0.006     1.000      0.00  -1434973.0  -177109.0    ++
 27437   871.354   981.716  1312.640     0.010     0.010     1.000      0.00  -1290041.7       0.0    ++
 27429   417.942    59.970   422.222     0.074     0.074     1.008      0.01  -726398.2       0.0    ++
 27428  -656.484  -534.038   846.267     0.022     0.022     1.001      0.00  -1076289.6  -349891.4    ++
 27426   342.515   502.287   607.955     0.045     0.045     1.005      0.01  -877907.4  -151509.2    ++
 27421  1400.307   736.638  1582.244     0.007     0.007     1.000      0.00  -1397107.9  -670709.7    ++
 27419   540.945  -774.625   944.809     0.018     0.018     1.001      0.00  -1133570.3       0.0    ++
 27418   246.670  -482.480   541.879     0.048     0.048     1.006      0.01  -855270.5  278299.8    ++
 27416  1239.773  -313.870  1278.886     0.010     0.010     1.000      0.00  -1291206.2  -157635.9    ++
